HR,Name,RAJ2000,DEJ2000,Vmag,B-V
6704," ",270.00041666666664,-20.339166666666664,6.21,1.4
7103," ",283.11875,-26.650277777777774,6.29,0.94
7039," 27Phi Sgr",281.41416666666663,-26.99083333333333,3.17,-0.11
7035," ",281.20666666666665,-25.01111111111111,5.83,0.05
7121," 34Sig Sgr",283.81624999999997,-26.296666666666663,2.02,-0.22
7195," ",285.61541666666665,-24.846944444444443,5.65,1.23
7168," ",285.1033333333333,-24.94222222222222,6.36,1.25
7128," ",284.00249999999994,-23.173611111111107,5.93,-0.02
7159," ",284.60249999999996,-22.52944444444444,6.14,0.09
7120," 35Nu 2Sgr",283.7795833333333,-22.671388888888885,4.99,1.33
7116," 32Nu 1Sgr",283.54249999999996,-22.744999999999997,4.83,1.41
6913," 22Lam Sgr",276.99249999999995,-25.421666666666663,2.81,1.04
6961," 24    Sgr",278.4729166666666,-24.032499999999995,5.49,1.79
6990," ",279.62791666666664,-23.504999999999995,5.81,0.02
7011," 26    Sgr",280.465,-23.83333333333333,6.23,0.23
7046," 28    Sgr",281.5858333333333,-22.39222222222222,5.37,1.64
6988," ",279.47666666666663,-21.397777777777776,5.94,0.19
6998," ",279.72249999999997,-21.05194444444444,5.86,0.68
7038," ",281.3279166666666,-21.001388888888886,6.36,0.45
7276," ",288.1166666666666,-21.658055555555553,6.41,1.13
7182," ",285.40749999999997,-22.695555555555554,6.24,1.66
7217," 39Omi Sgr",286.1708333333333,-21.741666666666664,3.77,1.01
7264," 41Pi  Sgr",287.4408333333333,-21.02361111111111,2.89,0.35
7339," ",290.4045833333333,-19.234166666666663,6.26,-0.1
7265," ",287.4504166666666,-19.80361111111111,6.13,1.16
7304," 43    Sgr",289.40874999999994,-18.953055555555554,4.96,1.02
7344," 45Rho2Sgr",290.4620833333333,-18.30833333333333,5.87,1.06
7340," 44Rho1Sgr",290.4183333333333,-17.84722222222222,3.93,0.22
7150," 37Xi 2Sgr",284.43249999999995,-21.106666666666662,3.51,1.18
7114," 33    Sgr",283.50041666666664,-21.35972222222222,5.69,1.23
7145," 36Xi 1Sgr",284.3354166666666,-20.656388888888888,5.08,0.13
7203," ",285.7658333333333,-19.245277777777776,6.05,1.29
7205," ",285.77916666666664,-19.10333333333333,6.37,0.48
7078," 29    Sgr",282.41708333333327,-20.32472222222222,5.24,1.41
7045," ",281.50499999999994,-19.606388888888887,6.42,1.65
7164," ",284.8616666666666,-18.56694444444444,6.37,0.99
7249," ",287.0695833333333,-19.289999999999996,5.54,-0.11
7241," ",286.7854166666666,-18.737777777777776,6.29,-0.04
7239," ",286.7179166666666,-16.228888888888886,6.03,-0.04
7230," ",286.4216666666666,-15.660277777777775,5.97,-0.02
6816," 14    Sgr",273.56624999999997,-21.713055555555552,5.44,1.52
6896," 21    Sgr",276.3375,-20.541666666666664,4.81,1.31
6969," ",278.83874999999995,-20.84083333333333,6.48,0.28
7023," ",280.72999999999996,-19.283888888888885,6.35,1.75
6933," ",277.5495833333333,-18.728888888888886,5.66,1.06
6944," ",277.8595833333333,-18.402777777777775,5.14,0.0
6812," 13Mu  Sgr",273.4408333333333,-21.058888888888887,3.86,0.23
6822," 15    Sgr",273.80375,-20.72833333333333,5.38,0.07
6823," 16    Sgr",273.80375,-20.388055555555553,5.95,0.02
6798," ",272.8116666666666,-19.84222222222222,6.36,0.16
6825," ",273.8783333333333,-18.661388888888887,6.07,0.2
6863," ",275.34624999999994,-18.859999999999996,5.75,0.94
6919," ",276.98541666666665,-17.799999999999997,6.2,0.01
6838," ",274.2983333333333,-17.373888888888885,5.75,1.58
6858," ",275.03666666666663,-15.831666666666665,5.39,1.47
7072," ",282.18874999999997,-18.601388888888888,6.47,
7126," ",283.8791666666666,-16.376666666666665,5.79,0.36
7119," ",283.6795833333333,-15.603055555555553,5.1,0.17
7186," ",285.3895833333333,-15.282499999999997,6.32,1.0
7166," ",284.84916666666663,-12.840555555555554,5.53,-0.04
6962," ",278.41249999999997,-14.853611111111109,5.76,0.04
6959," ",278.18041666666664,-14.865555555555554,5.5,1.97
7014," ",280.4270833333333,-14.564166666666665,6.42,0.81
6989," ",279.51916666666665,-14.00472222222222,6.47,0.21
6956," ",278.08666666666664,-14.644166666666665,6.37,0.22
6932," ",277.44499999999994,-14.581666666666665,5.96,-0.04
6930,"   Gam Sct",277.2995833333333,-14.565833333333332,4.7,0.06
7055," ",281.68041666666664,-10.124999999999998,5.71,0.59
6387," ",258.10416666666663,-27.761944444444442,6.14,-0.04
6401," 36    Oph",258.8375,-26.602777777777774,5.11,0.86
6402," 36    Oph",258.83666666666664,-26.601388888888884,5.07,0.85
6490," ",261.72999999999996,-25.943333333333328,6.44,-0.06
6519," 51    Oph",262.85416666666663,-23.962777777777774,4.81,0.0
6453," 42The Oph",260.50249999999994,-24.999444444444443,3.27,-0.22
6424," 39Omi Oph",259.50291666666664,-24.28694444444444,5.2,1.1
6474," ",261.2758333333333,-24.243611111111107,6.19,1.1
6486," 44    Oph",261.5925,-24.175277777777776,4.17,0.28
6354," ",256.72166666666664,-26.513055555555553,6.29,-0.04
6308," ",254.98999999999995,-25.09194444444444,5.86,1.62
6310," 26    Oph",255.0395833333333,-24.989166666666662,5.75,0.41
6445," 40Xi  Oph",260.2508333333333,-21.112777777777776,4.39,0.39
6350," ",256.5491666666666,-21.56472222222222,6.3,0.13
6595," 58    Oph",265.85749999999996,-21.68333333333333,4.87,0.47
6472," ",261.17499999999995,-21.441666666666663,5.85,0.93
6473," ",261.1545833333333,-18.44583333333333,6.21,0.03
6562," ",264.4008333333333,-15.571111111111108,5.94,0.37
6561," 55Xi  Ser",264.39666666666665,-15.398611111111109,3.54,0.26
6291," 24    Oph",254.19999999999996,-23.149999999999995,5.58,-0.02
6269," ",253.35499999999996,-20.415555555555553,5.88,0.68
6340," ",256.18874999999997,-20.49472222222222,6.3,-0.02
6294," ",254.26666666666662,-19.539999999999996,6.27,0.07
6321," 29    Oph",255.4633333333333,-18.885555555555552,6.26,1.38
6190," ",250.14374999999995,-20.408611111111107,6.26,1.08
6202," ",250.47374999999997,-19.924444444444443,5.57,0.43
6196," ",250.3933333333333,-17.74222222222222,4.96,1.11
6284," ",254.00749999999996,-16.806111111111107,6.37,0.92
6240," ",252.36583333333328,-15.667499999999999,6.1,
6435," ",259.9720833333333,-17.756388888888885,6.02,0.04
6428," ",259.58,-16.311944444444443,6.43,1.66
6365," ",257.0620833333333,-17.609166666666663,5.99,1.01
6378," 35Eta Oph",257.5945833333333,-15.72472222222222,2.43,0.06
6404," ",258.8345833333333,-14.583888888888886,5.99,1.1
6496," ",261.75874999999996,-12.512499999999998,6.21,0.51
6446," 53Nu  Ser",260.2070833333333,-12.846944444444443,4.33,0.03
6769," ",271.95166666666665,-17.154166666666665,5.52,1.11
6715,"  6    Sgr",270.34624999999994,-17.15694444444444,6.28,1.8
6681," ",269.07916666666665,-15.812499999999998,5.89,0.05
6785," ",272.4308333333333,-13.934444444444443,6.39,1.42
6620," ",266.9033333333333,-14.72583333333333,5.94,0.05
6600," ",265.9525,-13.50861111111111,6.39,0.37
6881," ",275.8008333333333,-12.01472222222222,5.73,0.01
6878," ",275.7591666666666,-10.218611111111109,6.33,0.14
6970," ",278.75999999999993,-10.97722222222222,5.14,0.92
6946," ",277.8570833333333,-10.795833333333333,5.72,0.24
7020,"   Del Sct",280.56833333333327,-9.052499999999998,4.72,0.35
6973,"   Alp Sct",278.8016666666666,-8.244166666666665,3.85,1.33
6843," ",274.3508333333333,-9.75861111111111,6.31,0.38
6755," ",271.5308333333333,-8.323888888888888,5.85,0.21
6884,"   Zet Sct",275.91458333333327,-8.934166666666666,4.68,0.95
6892," ",276.17541666666665,-7.075277777777777,6.31,1.16
6581," 56Omi Ser",265.35375,-12.875277777777775,4.26,0.08
6568," ",264.53958333333327,-10.926388888888887,5.75,1.23
6544," ",263.69333333333327,-11.241944444444442,5.55,0.02
6666," ",268.265,-10.89972222222222,6.18,1.11
6698," 64Nu  Oph",269.7566666666666,-9.77361111111111,3.34,0.99
6449," ",260.2195833333333,-10.69611111111111,6.46,0.33
6504," ",262.0095833333333,-8.208333333333332,6.37,0.58
6567," 57Mu  Oph",264.46124999999995,-8.118888888888888,4.62,0.11
6601," ",265.94583333333327,-7.0794444444444435,6.3,0.38
6534," ",263.3745833333333,-5.744722222222221,5.62,0.18
6733," 69Tau Oph",270.7708333333333,-8.180277777777777,5.94,
6734," 69Tau Oph",270.7704166666666,-8.180555555555554,5.24,0.38
6756," ",271.5633333333333,-4.751388888888888,5.77,0.96
6830," ",273.9916666666666,-3.6174999999999997,6.36,0.2
6661," ",268.16166666666663,-6.1436111111111105,6.21,1.4
6706," ",269.9029166666666,-4.8213888888888885,5.87,1.56
6710," 57Zet Ser",270.1208333333333,-3.6902777777777773,4.62,0.38
6686," ",269.19874999999996,-4.081944444444444,5.47,1.16
7489," 55    Sgr",295.6295833333333,-16.123888888888885,5.06,0.33
7476," 54    Sgr",295.1808333333333,-16.29333333333333,6.2,1.13
7496," ",295.8895833333333,-15.469999999999997,5.49,0.46
7532," ",297.01249999999993,-13.703333333333331,6.11,0.2
7454," ",294.3933333333333,-14.301666666666664,5.47,0.5
7342," 46Ups Sgr",290.4316666666666,-15.954999999999998,4.61,0.1
7317," ",289.75041666666664,-15.536388888888887,6.06,1.43
7378," ",291.54625,-15.053055555555554,5.72,0.02
7367," ",291.34,-13.896944444444442,5.69,1.43
7433," ",293.89,-12.252777777777776,6.27,1.09
7553," 51    Aql",297.69499999999994,-10.763611111111109,5.39,0.38
7541," ",297.2591666666666,-10.870833333333332,6.04,1.24
7671," ",301.2725,-11.599444444444442,6.34,0.52
7694," ",302.13041666666663,-10.062777777777777,6.18,0.06
7709," ",302.79208333333327,-8.84222222222222,6.49,-0.15
7637," ",299.94749999999993,-9.958333333333332,5.88,0.58
7430," 37    Aql",293.7804166666666,-10.560277777777776,5.12,1.13
7584," 56    Aql",298.53416666666664,-8.574166666666665,5.79,1.64
7594," 57    Aql",298.65874999999994,-8.23722222222222,6.49,-0.04
7593," 57    Aql",298.65666666666664,-8.22722222222222,5.71,-0.08
7282," ",288.3145833333333,-12.282499999999999,5.51,1.44
7347," ",290.58624999999995,-8.20111111111111,6.31,-0.1
7094," ",282.74375,-9.774166666666666,5.83,0.61
7110," ",283.25791666666663,-9.57611111111111,6.34,0.2
7279," 20    Aql",288.1695833333333,-7.939444444444443,5.34,0.13
7432," ",293.8741666666666,-7.460277777777777,6.34,1.12
7446," 39Kap Aql",294.2229166666666,-7.027499999999999,4.95,0.0
7353," ",290.76916666666665,-7.400277777777776,6.32,1.45
7460," 42    Aql",294.4470833333333,-4.647499999999999,5.46,0.43
7333," 26    Aql",290.1370833333333,-5.415833333333333,5.01,0.92
7414," 36    Aql",292.6658333333333,-2.7888888888888883,5.03,1.75
7821," 68    Aql",307.10374999999993,-3.3577777777777773,6.13,-0.06
7809," ",306.4270833333333,-2.800277777777777,6.11,1.19
7681," ",301.5508333333333,-4.078333333333333,6.47,1.16
7768," ",304.93041666666664,-1.078611111111111,6.06,1.09
7720," 66    Aql",303.30791666666664,-1.0094444444444444,5.47,1.43
7710," 65The Aql",302.82624999999996,-0.8213888888888887,3.23,-0.07
7946," ",311.76499999999993,-2.4866666666666664,6.27,1.55
7890," ",309.80499999999995,-2.4127777777777775,6.22,-0.1
7831," 69    Aql",307.41249999999997,-2.885555555555555,4.91,1.15
7873," 70    Aql",309.1816666666666,-2.5499999999999994,4.89,1.6
7884," 71    Aql",309.5845833333333,-1.1052777777777776,4.32,0.95
8017," ",314.2941666666666,0.46361111111111103,6.05,1.22
7803," ",306.15624999999994,1.068611111111111,6.15,-0.04
7878," ",309.32624999999996,0.09694444444444443,6.22,-0.08
7897,"  1    Aqr",309.85374999999993,0.4863888888888888,5.16,1.06
7575," ",298.3279166666666,-3.114444444444444,5.65,0.2
7516," ",296.4675,-2.883333333333333,6.48,0.05
7559," ",297.79625,-2.460833333333333,6.13,1.57
7667," 62    Aql",301.09666666666664,-0.7094444444444443,5.68,1.3
7690," 64    Aql",302.00749999999994,-0.6783333333333332,5.99,1.02
7596," 58    Aql",298.6866666666666,0.2736111111111111,5.61,0.1
7636," ",299.8445833333333,1.3777777777777775,6.17,1.13
7447," 41Iot Aql",294.18041666666664,-1.2863888888888888,4.36,-0.08
7480," 45    Aql",295.18041666666664,-0.6211111111111111,5.67,0.11
7570," 55Eta Aql",298.1183333333333,1.0055555555555553,3.9,0.89
7717," ",303.14666666666665,0.8674999999999998,6.27,0.02
7824," ",307.06999999999994,2.936944444444444,6.21,0.9
7794," ",305.79458333333326,5.343055555555555,5.31,0.97
7032,"   Eps Sct",280.88041666666663,-8.275277777777777,4.9,1.12
7007," ",280.0020833333333,-7.790555555555555,5.84,1.55
7024," ",280.6504166666666,-7.073333333333332,6.15,1.0
7034," ",280.96416666666664,-6.81861111111111,6.31,0.48
7083," ",282.4208333333333,-5.912777777777777,5.99,1.6
7066," ",281.8708333333333,-5.704999999999999,5.2,1.47
7149,"   Eta Sct",284.2654166666666,-5.84611111111111,4.83,1.08
7193," 12    Aql",285.41999999999996,-5.738888888888888,4.02,1.09
7236," 16Lam Aql",286.5620833333333,-4.882499999999999,3.44,-0.09
7063,"   Bet Sct",281.79375,-4.747777777777777,4.22,1.1
6963," ",278.3454166666666,-5.911388888888888,6.36,0.02
6940," ",277.5595833333333,-5.724166666666666,6.28,0.95
7101,"  8    Aql",282.8420833333333,-3.3177777777777773,6.1,0.3
6999," ",279.59874999999994,-3.1936111111111107,6.49,0.55
7059,"  5    Aql",281.61875,-0.9616666666666666,5.9,0.13
7225," 15    Aql",286.23999999999995,-4.0313888888888885,5.42,1.12
7209," 14    Aql",285.72708333333327,-3.6988888888888884,5.42,0.0
7336," 27    Aql",290.14874999999995,-0.8922222222222221,5.49,-0.04
7387," 32Nu  Aql",291.6295833333333,0.3386111111111111,4.66,0.6
7349," ",290.5895833333333,-0.25249999999999995,5.83,1.09
7269," ",287.465,-0.4280555555555555,6.34,-0.04
7321," 24    Aql",289.7120833333333,0.3391666666666666,6.41,1.05
7319," 23    Aql",289.63541666666663,1.0852777777777776,5.1,1.15
7313," ",289.4508333333333,2.0316666666666663,6.19,0.02
7143," ",284.0945833333333,-1.7999999999999998,6.22,-0.05
7085," ",282.4045833333333,0.8358333333333332,6.25,0.04
7287," 21    Aql",288.42791666666665,2.293611111111111,5.15,-0.07
7214," ",285.8841666666666,1.8188888888888886,5.83,0.18
7158," 64    Ser",284.3191666666666,2.5352777777777775,5.57,0.0
6890," ",276.0145833333333,-3.5833333333333326,6.38,0.34
6869," 58Eta Ser",275.3275,-2.8988888888888886,3.26,0.94
6935," 60    Ser",277.4208333333333,-1.9852777777777775,5.39,0.96
6840," ",274.22124999999994,-3.007222222222222,6.0,0.89
6898," ",276.23749999999995,-1.5794444444444442,6.15,0.37
6957," 61    Ser",277.98749999999995,-1.0030555555555554,5.94,0.16
6993," ",279.4,-0.3094444444444444,5.75,0.07
6918," 59    Ser",276.8020833333333,0.1961111111111111,5.21,0.5
6757," ",271.5308333333333,-0.4466666666666666,6.34,1.06
6834," ",274.0233333333333,2.3777777777777773,6.01,1.59
6866," 74    Oph",275.2170833333333,3.3772222222222217,4.86,0.91
7040,"  4    Aql",281.2079166666666,2.0599999999999996,5.02,-0.06
7144," ",284.1066666666666,2.4711111111111106,6.15,0.97
7141," 63The1Ser",284.05499999999995,4.20361111111111,4.62,0.17
7142," 63The2Ser",284.0608333333333,4.201944444444444,4.98,0.2
7076," ",282.01124999999996,4.241388888888888,6.21,1.51
7163," ",284.59916666666663,6.240277777777777,6.21,0.46
7135," ",283.8645833333333,6.615277777777777,5.57,1.04
6958," ",278.02916666666664,3.659722222222222,6.43,-0.04
7008," ",279.90374999999995,5.264166666666666,6.38,0.78
6925," ",276.9595833333333,3.7486111111111104,6.07,1.62
7048," ",281.3683333333333,5.499722222222221,5.83,0.04
6987," ",279.1629166666666,6.671944444444444,5.45,0.37
7010," ",279.965,7.3583333333333325,6.28,0.96
7404," ",292.32499999999993,0.24611111111111109,6.25,1.32
7400," 35    Aql",292.2541666666666,1.9502777777777776,5.8,0.08
7438," ",293.85499999999996,2.913333333333333,6.38,0.41
7377," 30Del Aql",291.3745833333333,3.114722222222222,3.36,0.32
7412," ",292.54374999999993,2.9041666666666663,6.09,1.82
7397," ",292.08666666666664,2.9302777777777775,5.85,0.01
7415," ",292.6379166666666,3.444444444444444,6.05,0.01
7471," ",294.70416666666665,3.3816666666666664,6.35,0.04
7474," 44Sig Aql",294.7983333333333,5.397777777777777,5.17,0.03
7303," 22    Aql",289.1291666666666,4.834722222222221,5.59,0.08
7288," ",288.43375,5.515833333333332,6.49,0.09
7429," 38Mu  Aql",293.5225,7.378888888888888,4.45,1.17
7602," 60Bet Aql",298.8283333333333,6.406666666666665,3.71,0.86
7598," ",298.6679166666666,7.140277777777777,6.15,0.03
7519," 49Ups Aql",296.41624999999993,7.613333333333332,5.91,0.18
7595," 59Xi  Aql",298.5620833333333,8.461388888888887,4.71,1.05
7557," 53Alp Aql",297.69583333333327,8.868333333333332,0.77,0.22
7669," 63Tau Aql",301.0345833333333,7.278055555555555,5.52,1.06
7648," ",300.24541666666664,8.558055555555555,5.91,1.52
7693," ",301.9595833333333,9.399722222222222,6.43,0.46
7700," ",302.1595833333333,10.725833333333332,6.31,-0.12
7562," ",297.82374999999996,9.630277777777776,6.25,0.1
7525," 50Gam Aql",296.56499999999994,10.613333333333332,2.72,1.52
7560," 54Omi Aql",297.7566666666666,10.415555555555555,5.11,0.55
7542," ",297.1266666666666,10.694166666666666,6.44,0.96
7569," ",298.0145833333333,11.628888888888888,6.13,0.65
7610," 61Phi Aql",299.0595833333333,11.423888888888888,5.28,-0.01
7544," 52Pi  Aql",297.17541666666665,11.815833333333332,5.72,
7497," 47Chi Aql",295.64166666666665,11.826666666666664,5.27,0.57
7493," 46    Aql",295.5533333333333,12.193333333333332,6.34,-0.03
7266," 19    Aql",287.2495833333333,6.073333333333332,5.22,0.35
7243," ",286.5925,8.229999999999999,6.09,1.6
7208," ",285.59,8.374166666666666,6.3,1.67
7325," ",289.7195833333333,9.618055555555554,6.32,1.05
7354," ",290.70166666666665,9.913055555555554,6.35,0.44
7332," 29Ome2Aql",289.9708333333333,11.534999999999998,6.02,0.08
7315," 25Ome1Aql",289.45416666666665,11.595277777777776,5.28,0.2
7248," 18    Aql",286.7441666666666,11.071388888888887,5.09,-0.07
7235," 17Zet Aql",286.35249999999996,13.863333333333332,2.99,0.01
7456," ",294.21874999999994,11.273333333333332,5.98,0.88
7373," 31    Aql",291.24249999999995,11.944444444444443,5.16,0.77
7389," ",291.6004166666666,13.023888888888887,5.74,0.47
7511," 48Psi Aql",296.1420833333333,13.302777777777775,6.26,-0.03
7486," ",295.2729166666666,13.815555555555553,6.01,-0.08
7449," ",294.0658333333333,14.391666666666664,6.38,1.04
7331," 28    Aql",289.91374999999994,12.374722222222221,5.53,0.26
7396," ",291.89124999999996,14.282499999999999,6.32,-0.06
7407," ",292.3420833333333,14.595833333333331,5.56,1.05
7307," ",289.1116666666666,14.54472222222222,5.63,-0.02
7300," ",288.83374999999995,15.083611111111109,5.57,1.07
7463,"  4Eps Sge",294.32249999999993,16.462777777777774,5.66,1.02
7475," ",294.8558333333333,16.571388888888887,6.38,2.07
7369,"  2    Sge",291.0920833333333,16.937777777777775,6.25,0.08
6118,"  7Chi Oph",246.7558333333333,-18.456388888888885,4.42,0.28
6147,"  8Phi Oph",247.7845833333333,-16.612777777777776,4.28,0.92
6140," ",247.44541666666663,-14.550833333333332,5.68,0.82
6235," ",252.11249999999995,-14.909444444444443,6.03,0.2
6078," ",244.75166666666664,-14.872499999999999,5.94,1.52
6061," ",243.9645833333333,-14.849166666666665,6.09,0.06
6296," ",254.35874999999996,-10.963333333333331,6.19,1.0
6243," 20    Oph",252.4583333333333,-10.783055555555555,4.65,0.47
6375," ",257.45,-10.523333333333332,5.56,0.52
6175," 13Zet Oph",249.2895833333333,-10.56722222222222,2.56,0.02
6189," ",249.91291666666663,-9.554444444444442,6.35,0.48
6280," 23    Oph",253.64874999999998,-6.153888888888888,5.25,1.08
5996," ",241.76416666666663,-14.070833333333331,6.32,0.66
6002," 11    Sco",241.90166666666664,-12.745555555555553,5.78,0.01
6048," 17Chi Sco",243.4620833333333,-11.837499999999999,5.22,1.42
5977,"   Xi  Sco",241.0920833333333,-11.373055555555554,5.07,
5978,"   Xi  Sco",241.0920833333333,-11.373055555555554,4.77,0.47
